PuzzleId,FEN,Moves,Rating,Themes_backRankMate,Themes_capturingDefender,Themes_discoveredAttack,Themes_fork,Themes_pin,Themes_promotion,Themes_skewer,Themes_smotheredMate,Themes_trappedPiece,Themes_zugzwang
0i2EC,5b2/pp2k1p1/4Nn2/4r3/7P/2P1pQ1R/qP6/2K1R3 w - - 0 30,e6d4 a2a1 c1c2 a1e1 f3b7 f6d7,1230,False,False,False,False,False,False,True,False,False,False
0iaXm,r3k2r/1pp2p1p/3p4/pP3b2/1n3P1B/n3P2P/1R4P1/2KN1B1R b kq - 2 24,f5d3 b2b4 a5b4 f1d3,1641,False,True,False,False,False,False,False,False,False,False
0jz6j,4rr1k/p4B2/3p2Q1/2p3P1/7p/4q3/PP3nPP/R4R1K w - - 1 27,h1g1 f2h3 g1h1 e3g1 f1g1 h3f2,1423,False,False,False,False,False,False,False,True,False,False
0kDe6,r4rk1/ppp3p1/3ppq1p/n7/3PPn2/2Q2NNP/PP3PP1/R3R1K1 w - - 4 17,c3a5 f4g2 e1f1 f6f3,2389,False,True,False,False,False,False,False,False,False,False
0kPQD,r1b3k1/pp4q1/2p4R/2Ppn1pQ/1P2p3/2N1P3/P2KB1P1/8 b - - 4 26,c8g4 e2g4 e5g4 h6g6,1656,False,False,False,False,True,False,False,False,False,False
0m3LS,8/8/8/p1k2p1p/4p2P/PPK3P1/8/8 w - - 0 40,b3b4 a5b4 a3b4 c5d5 b4b5 d5c5,2421,False,False,False,False,False,False,False,False,False,True
0m5N0,r1bqkb1r/pp1nnp1p/4p1pP/3P2B1/3pN3/3B4/PPP2PP1/R2QK1NR b KQkq - 1 10,e6d5 e4d6,1488,False,False,False,False,False,False,False,True,False,False
0meLE,1r4k1/6p1/R1n1pp1p/8/1PP5/3N1N2/2K2bPP/8 w - - 0 33,d3f2 c6b4 c2c3 b4a6,968,False,False,False,True,False,False,False,False,False,False
0miGF,r1br3k/pp3ppB/2n1pq1p/8/8/5NB1/P4PPP/1QR3K1 b - - 7 18,c6e7 g3e5 f6f3 g2f3,1565,False,False,False,False,False,False,False,False,True,False
0n58d,3r4/4kpr1/1pq1bp2/p1n1pB2/2P5/5N1P/PPQ2PP1/3RR1K1 w - - 0 22,d1d8 c6f3 f5g4 e6g4 g2f3 g4f5 g1h1 f5c2,1498,False,False,False,False,True,False,False,False,False,False
0ni5G,7b/1p6/8/4p1p1/1k2P1P1/2p1N3/P1K3P1/8 b - - 1 39,h8f6 e3d5 b4c4 d5f6,652,False,False,False,True,False,False,False,False,False,False
0o3CR,8/2p2pk1/1pPr1npp/8/Q7/4P1P1/3pqP1P/3R1BK1 b - - 10 36,e2e1 a4a1 e1d1 a1d1 f6e4 d1a1 g7h7 f1e2,2121,False,False,False,False,False,False,False,False,True,False
0oSIz,2B5/4k3/5pK1/p2p4/3PbP2/P7/8/8 w - - 29 53,c8f5 a5a4 g6h6 e4f5,1984,False,False,False,False,False,False,False,False,False,True
0oyB4,r1b2rQk/ppqp2pp/7N/5p2/3P4/6P1/PP1n2BP/R1B3K1 b - - 5 20,f8g8 h6f7,919,False,False,False,False,False,False,False,True,False,False
0p2L5,8/6p1/2P4p/8/1k1Rp1P1/5r1P/4K3/8 b - - 0 53,b4c5 c6c7 c5d4 c7c8q,1628,False,False,False,False,False,True,False,False,False,False
0pE8I,2rr2k1/pp2bpp1/1q2pnp1/1PNp4/P2P1B2/2PQ3P/5PP1/R4RK1 b - - 2 20,e7c5 a4a5 b6d6 f4d6,1835,False,False,False,False,False,False,False,False,True,False
0pVQs,8/pk3p2/1p2p1p1/1Pp1Pp1p/2P2P1P/1KP2P2/P7/8 b - - 2 34,a7a6 b5a6 b7a7 b3a3 a7a6 a3a4,2532,False,False,False,False,False,False,False,False,False,True
0ptYm,r2q1rk1/1p1bppbp/p1np1npB/8/3NP3/2N2P2/PPPQ2PP/2KR1B1R w - - 3 11,g2g4 c6d4 h6g7 d4f3 d2h6 f6g4,1829,False,True,False,False,False,False,False,False,False,False
0qNAl,8/p5bk/6p1/4rpP1/3R1P2/4p3/P3R1BK/1r6 w - - 0 32,f4e5 g7e5 h2h3 e5d4,1000,False,False,False,True,False,False,False,False,False,False
0qNgR,2B5/k2P4/2R2p2/1pb4p/r1n3pP/6P1/P4PK1/8 b - - 0 48,c5b6 c6b6 a7b6 d7d8q,1286,False,False,False,False,False,True,False,False,False,False
0qPXJ,8/8/1p1k4/1P6/3K4/8/8/8 b - - 0 51,d6c7 d4e5 c7d7 e5d5,1958,False,False,False,False,False,False,False,False,False,True
0qag9,5rk1/3R1pp1/4p2p/3pP2P/pqrN4/3Q2P1/5PK1/R7 w - - 8 33,d4c2 b4b2 c2a3 b2a1 a3c4 d5c4 d3c4 a1e5 c4a4 e5h5,2009,False,True,False,False,False,False,False,False,False,False
0qip1,6kR/p7/2qn1PB1/7p/8/2B3P1/PP3b2/1K6 b - - 1 47,g8h8 f6f7 c6c3 f7f8q,1320,False,False,False,False,False,True,False,False,False,False
0qrXm,6k1/pbp2p1p/1p1q2p1/7r/8/P4Q2/1P2BPPb/R3R2K w - - 2 22,f3b7 h2g1 h1g1 d6h2 g1f1 h2h1,1313,False,False,True,False,False,False,False,False,False,False
0qvzC,8/5p2/2n1p1p1/1kPpP1Pp/p2P3P/K4N2/8/8 b - - 7 49,b5c4 a3a4 c4d3 a4b5 c6e7 b5b6,2494,False,False,False,False,False,False,False,False,False,True
0rDvx,r5k1/pp1b1ppp/3b4/7q/2PPP1n1/6PP/PP3PB1/R1BQ1R1K w - - 1 20,e4e5 g4f2 f1f2 h5d1,920,False,False,True,False,False,False,False,False,False,False
0rcH8,8/p7/1p3k2/1P4p1/P3KpP1/7P/8/8 w - - 2 40,h3h4 g5h4 e4f4 f6g6 g4g5 h4h3 f4g3 g6g5,2085,False,False,False,False,False,False,False,False,False,True
0rndA,r2qkbnr/1bpp1ppp/1p4n1/p2PpP2/4P3/2Q5/PPP3PP/RNB1KBNR w KQkq - 0 8,f5g6 f8b4 c1d2 b4c3 g6f7 e8f7,1744,False,False,False,False,True,False,False,False,False,False
0sAe5,3k4/1r6/1p5R/p1p2Pp1/P1Pp4/1P1K4/8/8 b - - 0 61,d8e8 h6h8 e8f7 h8h7 f7f6 h7b7,1522,False,False,False,False,False,False,True,False,False,False
0um0s,r1b2rk1/ppp1qNpp/3p4/4p3/2BnP1n1/P1NP1Q2/1PP2bPP/R1BK3R w - - 1 11,c3d5 e7f7 d5e7 g8h8 f3f7 f8f7 c4f7 f2h4 e7c8 g4f2 d1d2 f2h1,2414,False,False,False,True,False,False,False,False,False,False
0uo1z,8/5NR1/4pP2/3p4/3P3k/3K4/5r2/3b4 w - - 3 44,g7g6 d1c2 d3e3 c2g6,1505,False,False,False,False,False,False,True,False,False,False
0uqTi,rnb1qrk1/pp4pp/4p3/3p4/5b1Q/3B3P/PPPN2P1/2KR3R b - - 1 15,e6e5 h4h7 g8f7 d3g6 f7f6 g6e8,1480,False,False,False,False,False,False,True,False,False,False
0uy55,r2q1rk1/4p1bp/p2p1np1/1p1P4/5p1B/1P1B1P1P/P1R3KP/3QR3 b - - 3 25,f6d5 d3c4 b5c4 d1d5 g8h8 h4e7,2294,False,False,True,False,False,False,False,False,False,False
0vIYs,8/8/4q3/1p3k2/p4Rp1/P1P5/1PK5/2B5 b - - 0 84,f5g5 f4e4 g5f5 e4e6,1062,False,False,True,False,False,False,False,False,False,False
0vn5v,8/7P/2pk1b2/1p3p2/pP1p4/r2N1P1K/6R1/8 b - - 2 47,a3d3 g2g6 d6e5 g6f6 e5f6 h7h8q,1424,False,False,False,False,False,True,False,False,False,False
0vv1G,2rn1rk1/Bp2p1bp/4p1p1/3pN1Nn/P3PP2/1PqP3P/6P1/R2Q1RK1 w - - 1 19,a1c1 c3c1 d1c1 c8c1 f1c1 h5f4,1964,False,True,False,False,False,False,False,False,False,False
0wWnN,2r3k1/pbqR1p1p/2n1p1p1/2Q1N3/5P2/8/PPP3PP/2K5 b - - 1 23,c7b6 c5b6 a7b6 d7b7,1589,False,True,False,False,False,False,False,False,False,False
0wbri,2k1r3/pp1n4/2p2p1R/6r1/1PNP1q2/P4P1Q/5P2/R4K2 w - - 1 33,h6h7 f4d4 h3d7 d4d7 h7d7 c8d7,1525,False,False,False,True,False,False,False,False,False,False
0wca4,7k/1p3r1p/p3b1RQ/2q1Pp2/5P2/P2R4/1P2BK1P/2r5 w - - 1 38,f2g3 c1g1 g3h4 g1g6 d3d8 g6g8,2028,False,False,False,False,False,False,True,False,False,False
0wehC,1q2r1Qk/p5pp/5p1N/8/3P4/6PP/P1R2P1K/8 b - - 5 37,e8g8 h6f7,1213,False,False,False,False,False,False,False,True,False,False
0wiS5,3r3k/5pp1/p2q4/4p3/1p2P3/2P5/PPQ3PP/5R1K w - - 0 29,f1f7 d6d1 c2d1 d8d1 f7f1 d1f1,416,True,False,False,False,False,False,False,False,False,False
0x15w,r1bqr1k1/pp1n2bp/2p3p1/3p1p2/3Pn3/P1NBPN1P/1P3PPB/R2Q2RK w - - 4 16,d3c2 e4f2,810,False,False,False,False,False,False,False,True,False,False
0xpNb,r1bq1rk1/p2n2bp/3p2p1/2pPpp2/PpP1Pn2/1P4N1/1B1N1PPP/1R1QKB1R w K - 4 14,g3e2 f4d3,973,False,False,False,False,False,False,False,True,False,False
0xrd0,8/pp3pk1/6p1/3R2P1/8/1P1K4/P5P1/2r5 w - - 3 35,d5d7 c1d1 d3e3 d1d7,906,False,False,False,False,False,False,True,False,False,False
0y335,rq1r2Qk/1p1n2pp/1b1N1n2/2pBp1B1/4P3/P4P2/2P2P1P/3R1RK1 b - - 4 24,f6g8 d6f7,769,False,False,False,False,False,False,False,True,False,False
0yph5,r1b2r1k/p1pq2p1/1pNp1bQp/2nP1p2/8/2P5/P1B2PPP/R1B1R1K1 b - - 9 21,f6c3 e1e7 d7e7 c6e7,1644,False,False,False,False,False,False,False,False,True,False
0zAnf,2r5/2P2p2/4k3/1KR5/1p6/1P6/1P5p/8 w - - 0 48,c5c1 c8c7 c1c7 h2h1q,1562,False,False,False,False,False,True,False,False,False,False
0zho9,2kr3r/pppbnp2/3p3p/3Pq1p1/4Pp2/PBP5/1BP3PP/1R2QR1K b - - 4 16,h8e8 c3c4 e5b2 b1b2,1036,False,False,False,False,False,False,False,False,True,False
10AEA,3rr2k/3qbQpp/pp1p1n2/6N1/bP3B2/7P/B4PP1/2RR2K1 b - - 2 21,a4d1 f7g8 f6g8 g5f7,1387,False,False,False,False,False,False,False,True,False,False
10j7W,8/1b6/8/1P5p/5p1P/4kP2/2K5/3B4 b - - 4 48,b7f3 d1f3 e3f3 b5b6 f3g2 b6b7 f4f3 b7b8q,1178,False,False,False,False,False,True,False,False,False,False
10lfX,8/5p2/3k2pp/p1pP4/2K2PP1/7P/1P6/8 w - - 0 50,b2b3 f7f5 g4g5 h6g5,2201,False,False,False,False,False,False,False,False,False,True
11BcX,3r2k1/3b3p/3q2p1/2bpRp2/3N4/p1P3P1/Q6P/4R2K w - - 2 30,e5d5 d7c6 d4c6 d6d5 a2d5 d8d5,2318,False,False,False,False,True,False,False,False,False,False
11ItH,4r1k1/2R2pp1/1Pn3np/2B5/8/P7/2P4P/2K5 b - - 2 27,c6a5 c5b4 g6f4 b4a5,1710,False,False,False,False,False,False,False,False,True,False
122nz,1r5r/1P1nkpp1/R1Q5/2p2B2/2P4p/5P2/1P1q3b/4RK2 b - - 1 28,e7f8 c6c8 b8c8 b7c8q,1801,False,False,False,False,False,True,False,False,False,False
1334s,2r2b1r/pp1k1p1p/3p2p1/3Ppn2/1q2P3/2N4Q/PP3PPP/R1B1K2R w KQ - 3 16,g2g4 c8c3 b2c3 b4e4,1978,False,True,False,False,False,False,False,False,False,False
135gy,7r/PK1k4/8/8/2p5/2P5/1P6/8 b - - 4 52,d7d6 a7a8q h8a8 b7a8 d6c5 a8a7 c5b5 a7b7,2085,False,False,False,False,False,True,False,False,False,False
138IA,1r4k1/p3q1pp/4p3/2p1Pp2/8/P1QB1P2/1r3P1P/R3K2R w KQ - 0 21,d3c4 b2b1 a1b1 b8b1 e1e2 b1h1,907,False,False,False,False,False,False,True,False,False,False
14BM6,r1b1kbnr/1p1p1ppp/pq2p3/4N3/8/5Q2/PPP2PPP/RNB1R1K1 b kq - 5 11,f7f6 f3h5 g7g6 e5g6 h7g6 h5h8,1171,False,False,False,False,False,False,False,False,True,False
152KP,2r1kbr1/pp1b4/1qn1pp2/6p1/3Pp2p/1QP4P/PP3PPB/2KR1BNR b - - 6 17,c6d4 b3b6 a7b6 d1d4,1538,False,True,False,False,False,False,False,False,False,False
156rI,r4rk1/3n2p1/4p1p1/3p2Pp/p1pPqP1P/Pn2P3/1PR1NQ2/3KNR2 b - - 4 28,a8c8 e2g3 e4d3 e1d3 c4d3 c2c3,2156,False,False,False,False,False,False,False,False,True,False
15ETF,2r3k1/5ppp/2R2n2/p7/1p1RP3/3P2P1/5PBP/6K1 b - - 0 29,c8c6 d4d8 f6e8 d8e8,592,True,False,False,False,False,False,False,False,False,False
15JWi,8/p1p2pk1/8/7p/3n1ppq/8/PPP1B1Q1/5RK1 w - - 0 32,f1f4 d4e2 g2e2 h4g3 g1h1 g3f4,1959,False,False,False,True,False,False,False,False,False,False
15fZk,r3r1k1/ppp3pp/2p2p2/4B3/2PP2Q1/2q5/P1P1RPPP/4R1K1 w - - 0 18,e5f6 c3e1 e2e1 e8e1,1139,True,False,False,False,False,False,False,False,False,False
15pfW,r4rk1/4ppbp/p1p1b1p1/4q3/Q1P1n3/2N1B3/PP2BPPP/R2R2K1 w - - 4 16,e3d4 e4c3 d4c3 e5e2,1601,False,True,False,False,False,False,False,False,False,False
15uLN,r7/2R5/6pk/4R2p/8/1p1P4/P1P3PP/7K w - - 0 33,a2b3 a8a1 e5e1 a1e1,480,True,False,False,False,False,False,False,False,False,False
160D9,3r1b1k/2q2ppp/p4n1N/1p2p1Q1/6B1/7P/PPP3P1/5R1K b - - 8 27,f6g4 g5d8 c7d8 h6f7 h8g8 f7d8,2327,False,False,False,True,False,False,False,False,False,False
162q4,6rk/b5p1/p4p1p/8/Q2P1P2/2Pq1BPb/1R1B1K1P/8 w - - 1 29,a4d1 a7d4 c3d4 d3d4 d2e3 d4b2,1360,False,False,False,True,False,False,False,False,False,False
17I9K,r5rk/5p1p/2p2qp1/pp2pPR1/4Pn1P/3P1QN1/PPP3R1/6K1 w - - 13 27,f5g6 f4h3 g1h2 f6f3,1293,False,False,True,False,False,False,False,False,False,False
17V9q,8/8/8/pppr1k2/3p1P2/P4K1R/1PP5/8 b - - 2 54,d4d3 h3h5 f5e6 h5d5 e6d5 c2d3,1553,False,True,False,False,False,False,False,False,False,False
17w0E,8/1p3pb1/pBb3pp/3pk3/8/PP1BK1P1/2P2P1P/8 b - - 6 33,h6h5 b6d4 e5d6 d4g7,1159,False,False,False,False,False,False,True,False,False,False
18D6D,3r1r2/2p2p1p/p4P2/1p3p1k/2p2P2/P2bR1R1/1P1N3P/2K5 b - - 0 30,f8g8 g3g8 d8g8 e3h3 h5g4 h3g3 g4f4 g3g8,2286,False,False,False,False,False,False,True,False,False,False
18SWx,r1b1k1nr/p2p1p1p/1p2pq2/5n2/1bP5/2N1P1Q1/PP1B1PPP/2R1KBNR w Kkq - 1 10,g3c7 b4d6 c3e4 d6c7 e4f6 g8f6,1705,False,False,False,False,False,False,False,False,True,False
18t4e,3q2rk/1p4pp/p1r1p1n1/4PpN1/2PP4/7P/3Q1PP1/2R2RK1 b - - 0 26,f5f4 g5f7,781,False,False,False,False,False,False,False,True,False,False
1988W,1r4k1/Rp1qnppp/4p3/1b1p4/1Q1P4/2P5/1P3PPP/R5K1 b - - 3 24,b5d3 a7a8 d7c8 a8b8 c8b8 b4e7,2355,False,False,False,False,True,False,False,False,False,False
19GYR,r5k1/4qp1p/6r1/3R3p/2Q1PB2/1Pb5/7P/1K5R w - - 1 33,c4c3 e7e4 d5d3 e4h1,1643,False,False,False,True,False,False,False,False,False,False
19Nzw,1R6/5kpp/1p3p2/8/1r1p4/r7/2P3PP/1R5K w - - 0 29,b1b4 a3a1 b4b1 a1b1,573,True,False,False,False,False,False,False,False,False,False
19QME,6k1/4pp1p/R2p2p1/2pP3n/2r1PP2/2P2P1P/5K2/2B5 b - - 0 28,c4c3 a6a8 g8g7 c1b2 f7f6 b2c3,1054,False,False,False,False,True,False,False,False,False,False
1A2Qm,2r5/8/8/1pB1kpp1/pP2b3/P2pP1PP/3R1K2/8 b - - 0 39,c8h8 c5d4 e5e6 d4h8,1226,False,False,False,False,False,False,True,False,False,False
1AfoY,8/7K/6p1/p7/1k4P1/8/5P2/8 w - - 1 39,h7g6 a5a4 g6f7 a4a3 g4g5 a3a2 g5g6 a2a1q,488,False,False,False,False,False,True,False,False,False,False
1BZNf,rnb2rk1/pp1p1ppp/2p5/4P3/2B1n2q/5Q2/PPP2PPP/RNB2RK1 w - - 0 9,b1d2 e4d2 c1d2 h4c4,1033,False,False,True,False,False,False,False,False,False,False
1Bl2l,r2qkb1r/pbpn1ppp/1p2pN2/6N1/2B5/8/PPPPQPPP/R1B1K2R b KQkq - 0 8,d7f6 g5f7 e8f7 c4e6 f7e8 e6d5,2794,False,False,True,False,False,False,False,False,False,False
1BvYs,5Rk1/p4p2/1p2pp1p/n1p1P2P/4qB1Q/2P3P1/PP3P1K/5b2 b - - 0 29,g8f8 f4h6 f8e8 h4e4,927,False,False,True,False,False,False,False,False,False,False
1C49m,2Q5/p4pbk/4r2p/6p1/2R5/2p2KP1/P2rN1P1/8 b - - 4 37,e6e2 c8f5 h7g8 c4c8 g7f8 f5c5,1777,False,False,False,False,True,False,False,False,False,False
1COJu,r2k3r/pp3ppp/3Nq3/8/3P1Bn1/3B2P1/PPP5/R2Q2Kb w - - 0 19,g1h1 g4f2 h1g2 f2d1,1008,False,False,False,True,False,False,False,False,False,False
1ChAw,5rk1/1Q3ppp/p2p4/3P1P2/P7/2r4n/B5PP/R4RqK w - - 7 27,f1g1 h3f2,952,False,False,False,False,False,False,False,True,False,False
1Dgtn,r2q1rQk/1pp3pp/pbbp3N/4pP2/8/2P5/PP3PPP/RNB1R1K1 b - - 10 18,f8g8 h6f7,785,False,False,False,False,False,False,False,True,False,False
1E01Z,r2q1rk1/p5pp/2pp2b1/5p2/1PP1nP1b/P3PBN1/1B4PP/2RQK2R w K - 4 19,d1d4 h4f6 d4d3 f6b2,1717,False,False,False,False,False,False,True,False,False,False
1E9kj,r5k1/pQ3ppp/1np5/8/2P3q1/1P4Pb/P4P1P/R3R1K1 b - - 0 22,g4f3 b7a8 b6a8 e1e8,1257,True,False,False,False,False,False,False,False,False,False
1ERfY,8/kp6/5R1P/pb3P2/4P3/3p3R/Pr6/3K4 w - - 0 32,h6h7 b5a4 d1c1 d3d2 c1b2 d2d1q,1808,False,False,False,False,False,True,False,False,False,False
1EcWm,8/8/5kp1/p3p2p/Pp4P1/1PpBP1K1/2P4P/3b4 w - - 0 38,h2h3 h5g4 h3g4 f6g5 d3e4 d1e2 e4f3 e2f3 g3f3 g5h4,2784,False,False,False,False,False,False,False,False,False,True
1F5jE,2r2rQk/6pp/p6N/1pp3B1/1n6/6P1/PPP2PP1/6K1 b - - 5 27,f8g8 h6f7,895,False,False,False,False,False,False,False,True,False,False
1FiSX,8/8/5P2/3pP3/b2P2P1/1NK3P1/p7/1k6 w - - 2 54,b3a1 b1a1 f6f7 a1b1 f7f8q a2a1q,1017,False,False,False,False,False,True,False,False,False,False
1Ftrp,4R3/8/1p1k4/1P3p2/4p3/8/P4r2/1K6 b - - 0 38,f2d2 e8d8 d6c5 d8d2,914,False,False,False,False,False,False,True,False,False,False
1Fyup,6rk/2q3pp/1r6/2Q1N3/p2Pp3/1p1bP3/1R3PPP/2R3K1 b - - 3 34,c7c5 e5f7,1175,False,False,False,False,False,False,False,True,False,False
1G69k,r5k1/pp3ppp/3r2n1/8/8/4Q3/P2qNPPP/RR4K1 w - - 2 24,b1b7 d2d1 a1d1 d6d1,800,True,False,False,False,False,False,False,False,False,False
1G9fq,2r3k1/2q2pp1/rp2pn2/4N2p/P1RP4/2p2R1P/2Q2PP1/6K1 b - - 1 28,c7d8 c4c8 d8c8 f3c3,1853,False,False,False,False,True,False,False,False,False,False
1Gbdr,r3k1nr/pp3ppp/2n1p1b1/1Bb5/6P1/4PN1P/PP3P2/RNBK3R w kq - 1 11,f3e5 e8c8 d1e2 c6e5,1483,False,False,True,False,False,False,False,False,False,False
1GqgO,1k2Q1r1/ppp5/2n5/5p2/3P2qr/2P3P1/PP3P1P/R3R1K1 b - - 2 24,g8e8 e1e8 c6d8 e8d8,443,True,False,False,False,False,False,False,False,False,False
1H4iY,5r1k/pp4p1/4Q3/5pq1/3P2np/2P2RPK/PP5b/5R2 w - - 0 40,f3f5 g4f2 f1f2 g5g3,1763,False,False,True,False,False,False,False,False,False,False
1HRXb,4r1k1/3bpp1p/3p2p1/2pP4/1q6/R2P2P1/Pb3PBP/1QB3K1 w - - 1 29,b1b2 b4e1 g2f1 d7h3 b2e2 e1c1,1477,False,False,False,False,True,False,False,False,False,False
1HjZP,8/p3P1k1/1p5p/6p1/1PP2p2/P4P1R/4p1PP/1Q3r1K w - - 0 41,b1f1 e2f1q,816,False,False,False,False,False,True,False,False,False,False
1HvsO,7k/p5rP/1p3n2/8/6b1/1KPR4/P4q2/7R b - - 9 44,g4f5 d3d8 f6e8 d8e8 g7g8 h7g8q,666,False,False,False,False,False,True,False,False,False,False
1ILff,3r4/pp6/8/5kp1/P3pnN1/1P1pK2P/8/3R1B2 w - - 6 38,g4f2 f4d5 e3d2 e4e3 d2d3 e3f2,1494,False,False,False,True,False,False,False,False,False,False
1IttI,8/8/p1p2k2/1p1p2p1/1P1P2K1/P1P3P1/8/8 w - - 0 42,g4h5 f6f5 g3g4 f5f4,978,False,False,False,False,False,False,False,False,False,True
1JYO9,6rk/3R3p/3p1p2/p1p2q2/P2n4/2Q3P1/5P1P/4R1K1 w - - 8 34,e1e7 f5d7 e7d7 d4e2 g1g2 e2c3,1990,False,False,False,True,False,False,False,False,False,False
1JZiv,8/6k1/3r3p/1p1B1Rp1/3P4/p1P3PP/5PK1/8 w - - 0 46,d5e4 a3a2 f5b5 a2a1q,1077,False,False,False,False,False,True,False,False,False,False
1KGmV,8/1p4k1/3b2p1/2rNp3/4P1P1/1PB5/1P2K3/8 b - - 4 32,c5b5 b3b4 g7f7 e2d3 f7e6 d3c4 b5d5 e4d5,2062,False,False,False,False,False,False,False,False,True,False
1KHlo,r5k1/1p3pp1/p6p/4r3/4P3/P2B1q1P/1P1Q1P2/R3R1K1 w - - 3 23,e1e3 e5g5 g1f1 f3h1 f1e2 h1a1,1496,False,False,False,False,False,False,True,False,False,False
1KbIW,4r1k1/2b2pp1/2p3qp/1pPp4/1P1Q2b1/4PN2/4BPPP/R5K1 w - - 1 21,g2g3 g4f3 e2f3 c7e5 d4d1 e5a1,1862,False,False,False,False,False,False,True,False,False,False
1LTlO,8/1k3p2/pp2p2p/PK2P2P/1P3P2/8/8/8 w - - 0 46,b5c4 b6a5 b4a5 b7c6 c4d4 c6b5,1941,False,False,False,False,False,False,False,False,False,True
1LUUX,5r1k/p5pp/3Q2n1/4p3/4P1bq/2PPBBN1/PP3K1P/5R2 w - - 1 22,f2g2 g4h3 g2g1 h3f1 g1f1 f8f3,2720,False,True,False,False,False,False,False,False,False,False
1LYJd,4r2k/p4q1p/2Q1bPr1/8/4P3/P1BP1R2/1P4P1/6K1 b - - 0 32,e8g8 c6e6 g6g2 g1f1 f7e6 f6f7 g2g7 f7f8q,1797,False,False,True,False,False,False,False,False,False,False
1LZXS,4rrk1/pp3ppp/8/2b2b2/5Bn1/2P2B2/P2NRPPP/R5K1 w - - 2 18,a1e1 c5f2 e2f2 e8e1,1490,False,False,False,True,False,False,False,False,False,False
1LjXi,r5k1/p2q1ppp/2p5/1p4r1/4P3/P1P5/1B3PPP/RQ3RK1 w - - 1 20,b1d1 d7h3 g2g3 g5h5 d1h5 h3h5,1709,False,False,False,False,True,False,False,False,False,False
1LmfO,r3r1k1/pb2Pp1p/1q5b/1p2p3/2p1N3/8/PPQ1BPPP/1K1R3R w - - 1 18,d1d6 b7e4 c2e4 b6d6,1168,False,True,False,False,False,False,False,False,False,False
1LrRn,6rk/7p/p3qpp1/np2p2n/1B2P1PQ/1pP4P/P1B2P2/4R1K1 w - - 0 33,b4a5 b3c2 g4h5 g6h5,1924,False,False,True,False,False,False,False,False,False,False
1Lwwi,5r1k/ppp3pp/1b1pB3/4p3/2P1P3/6P1/P5PP/RN4K1 w - - 1 21,c4c5 b6c5 g1h1 f8f1,1209,True,False,False,False,False,False,False,False,False,False
1M2AJ,8/7p/6p1/P7/5p1P/3K4/5k1P/8 b - - 0 37,f2g2 a5a6 f4f3 a6a7 f3f2 a7a8q g2g1 a8a7,1852,False,False,False,False,False,True,False,False,False,False
1M7Lt,8/4pB2/1p1p1p2/1PnP1P2/2K3kP/6P1/8/8 w - - 2 51,f7g6 c5e4 h4h5 g4g5 g3g4 e4f2 c4d4 f2g4 d4e4 g4h6,2048,False,False,False,False,False,False,False,False,False,True
1NX0j,8/r2P1k2/p1K5/5n2/8/8/6p1/6R1 b - - 4 59,f7e7 g1e1 e7f7 d7d8q,1263,False,False,False,False,False,True,False,False,False,False
1Ndmb,6r1/p1p4k/1p1p3p/1NnPbp2/2P4q/1P3B2/P4PRP/5Q1K b - - 0 29,c5d3 f1d3 g8g2 h1g2,2190,False,False,False,False,True,False,False,False,False,False
1Nr5I,r3r1k1/5ppp/p5q1/1p1p4/P1nPbB1P/2P3P1/2P1Q2K/1R2R1N1 b - - 0 26,e4c2 e2e8 a8e8 e1e8,696,True,False,False,False,False,False,False,False,False,False
1O5Q2,2r2N2/1R2P1pk/1p5p/2bpK2P/8/8/1p3PP1/8 b - - 1 39,c8f8 e7f8q c5f8 b7b6,1731,False,False,False,False,False,True,False,False,False,False
1OY4W,rnb1k1nr/3p1ppp/pb2p3/1p2P3/6Q1/1N1B4/PPP2qPP/RNBK3R b kq - 1 10,g7g6 h1f1 f2f1 d3f1,1422,False,False,False,False,False,False,False,False,True,False
1OiJf,2b1kb1r/Q2n1ppp/4pq2/2p5/2P2Pn1/4P3/P5PP/RNB1KB1R w KQk - 3 14,a7c7 c8a6 c7c6 f6a1,2243,False,False,False,False,False,False,False,False,True,False
1OnoK,5r1k/6bp/p5p1/2pQ4/4p3/2P1P1B1/PP2q1PP/R5K1 w - - 2 24,g3d6 e2f2 g1h1 f2f1 a1f1 f8f1,1619,True,False,False,False,False,False,False,False,False,False
1Op2W,R7/8/5pk1/8/1PP5/2b3r1/4K3/8 b - - 2 44,c3b4 a8g8 g6f5 g8g3 f5e4 g3g4,1845,False,False,False,False,False,False,True,False,False,False
1PiOk,4r2k/p4r1P/1p2q3/2p1p1R1/2P1Pp1B/2Q2P2/P3K3/8 b - - 4 34,f7h7 g5e5 e6e5 h4f6 e5f6 c3f6,1521,False,False,False,True,False,False,False,False,False,False
1PrL0,8/8/3k2p1/p1p1p1P1/P1P2K2/1P6/8/8 w - - 0 68,f4e4 d6e6 e4e3 e6f5,971,False,False,False,False,False,False,False,False,False,True
1QPB9,5rk1/5pp1/p6p/2q1N1n1/3RP3/1P2Q1PP/P4P1K/8 w - - 3 34,e5d7 c5d4 e3d4 g5f3 h2g2 f3d4 d7f8 g8f8,1724,False,False,False,True,False,False,False,False,False,False
1QXoo,r2q4/2R1npkp/pQ1p1np1/1p1Pp3/4P3/5B2/PP2NPPP/6K1 b - - 5 21,e7c8 c7f7 g7f7 b6d8,1001,False,False,True,False,False,False,False,False,False,False
